"dias_chuva_mensal";"precip_total_mensal_mm";"temp_media_mensal_c";"ano";"mes"
;0.0;27.4;2019;9
;;27.4;2019;10
;;27.6;2019;11
;;27.3;2019;12
;;25.4;2020;1
;;25.5;2020;2
;;25.6;2020;3
28.0;570.4;25.6;2020;4
20.0;214.8;26.4;2020;5
8.0;50.6;26.3;2020;6
6.0;21.0;26.3;2020;7
;;26.9;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
2.0;;;2021;12
1.0;;;2022;1
20.0;323.6;26.4;2022;2
23.0;406.6;26.0;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
6.0;37.2;28.9;2023;11
15.0;150.8;27.6;2023;12
19.0;304.6;27.0;2024;1
25.0;411.2;26.1;2024;2
29.0;648.2;26.5;2024;3
29.0;471.0;26.7;2024;4
14.0;94.4;27.5;2024;5
7.0;26.8;27.3;2024;6
3.0;11.4;27.5;2024;7
0.0;0.0;27.9;2024;8
0.0;0.0;29.0;2024;9
0.0;0.0;29.1;2024;10
1.0;0.4;29.1;2024;11
;;;2024;12
13.0;;26.0;2015;1
;;25.5;2015;2
;;25.3;2015;3
;;25.5;2015;4
4.0;;;2015;5
;;;2015;6
;;;2015;7
;;;2015;8
;;;2015;9
3.0;;;2015;10
2.0;;;2015;11
3.0;;;2015;12
4.0;;;2016;1
;;;2016;2
;;;2016;3
;;;2016;4
14.0;;26.9;2016;5
15.0;31.0;26.1;2016;6
4.0;8.2;25.9;2016;7
3.0;7.4;26.6;2016;8
6.0;17.4;27.2;2016;9
9.0;42.0;27.2;2016;10
7.0;29.4;27.9;2016;11
24.0;267.2;26.4;2016;12
22.0;232.4;25.3;2017;1
17.0;59.4;25.6;2017;2
;;25.7;2017;3
;;26.0;2017;4
;;26.5;2017;5
;;26.6;2017;6
;;25.9;2017;7
1.0;9.0;26.8;2017;8
2.0;7.4;27.4;2017;9
9.0;21.2;26.8;2017;10
1.0;1.0;27.7;2017;11
14.0;94.8;27.0;2017;12
17.0;64.6;25.8;2018;1
3.0;;25.5;2018;2
10.0;67.6;26.1;2018;3
;;25.6;2018;4
14.0;203.6;25.9;2018;5
11.0;94.0;26.3;2018;6
15.0;109.8;26.2;2018;7
13.0;115.0;26.0;2018;8
14.0;78.0;26.7;2018;9
8.0;;27.2;2018;10
7.0;;;2018;11
19.0;;25.5;2018;12
28.0;534.0;25.7;2019;1
9.0;33.0;25.5;2019;2
11.0;14.2;25.7;2019;3
12.0;73.2;25.9;2019;4
22.0;248.4;26.4;2019;5
22.0;80.8;26.7;2019;6
18.0;53.0;26.3;2019;7
12.0;28.2;26.5;2019;8
12.0;59.6;26.9;2019;9
13.0;41.6;27.1;2019;10
16.0;107.4;27.1;2019;11
18.0;;26.7;2019;12
24.0;343.6;25.7;2020;1
26.0;297.8;25.9;2020;2
26.0;335.8;26.1;2020;3
30.0;429.8;26.1;2020;4
22.0;198.6;26.7;2020;5
14.0;54.8;26.7;2020;6
8.0;21.6;26.7;2020;7
2.0;18.2;27.3;2020;8
3.0;38.2;27.6;2020;9
18.0;75.0;27.2;2020;10
18.0;;26.7;2020;11
16.0;;26.7;2020;12
8.0;;;2021;1
22.0;396.6;25.8;2021;2
29.0;390.0;25.4;2021;3
26.0;297.2;26.3;2021;4
22.0;212.8;26.6;2021;5
18.0;72.0;26.3;2021;6
17.0;129.0;26.1;2021;7
8.0;27.2;26.5;2021;8
15.0;115.6;26.4;2021;9
16.0;95.2;27.1;2021;10
18.0;144.6;27.0;2021;11
8.0;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
11.0;43.2;26.8;2023;7
1.0;6.0;27.3;2023;8
2.0;4.6;28.3;2023;9
6.0;35.4;28.5;2023;10
18.0;145.0;27.9;2023;11
21.0;199.0;26.8;2023;12
27.0;234.6;26.8;2024;1
26.0;345.2;26.2;2024;2
29.0;442.0;26.6;2024;3
28.0;443.8;26.8;2024;4
27.0;162.0;27.3;2024;5
12.0;108.6;27.0;2024;6
4.0;39.6;26.8;2024;7
3.0;15.8;27.2;2024;8
;;;2024;9
5.0;7.0;28.6;2024;10
9.0;22.0;28.9;2024;11
25.0;188.2;27.3;2024;12
28.0;187.4;25.8;2015;1
;;25.3;2015;2
;;25.4;2015;3
24.0;75.2;26.0;2015;4
15.0;59.2;26.4;2015;5
4.0;1.6;26.5;2015;6
4.0;55.2;26.5;2015;7
2.0;2.4;27.0;2015;8
3.0;7.6;27.9;2015;9
6.0;15.4;28.8;2015;10
13.0;21.0;28.0;2015;11
;;27.5;2015;12
;;26.3;2016;1
3.0;;27.4;2016;2
8.0;;;2016;3
6.0;;;2016;4
10.0;69.4;27.1;2016;5
3.0;2.0;27.0;2016;6
6.0;2.8;27.0;2016;7
2.0;0.6;28.3;2016;8
;;27.8;2016;9
;;27.7;2016;10
;;27.9;2016;11
;;26.1;2016;12
;;25.4;2017;1
9.0;;;2017;2
27.0;437.2;25.6;2017;3
22.0;250.6;26.1;2017;4
12.0;82.4;26.4;2017;5
4.0;15.6;25.5;2017;6
4.0;39.0;24.9;2017;7
3.0;44.4;25.8;2017;8
1.0;2.4;26.8;2017;9
7.0;11.6;27.3;2017;10
22.0;125.2;26.4;2017;11
15.0;327.2;25.9;2017;12
20.0;;25.4;2018;1
20.0;;24.7;2018;2
19.0;;25.3;2018;3
25.0;343.0;25.1;2018;4
12.0;81.4;25.3;2018;5
;;;2018;6
;;;2018;7
1.0;22.6;25.3;2018;8
12.0;141.2;26.0;2018;9
9.0;47.8;26.4;2018;10
17.0;269.0;26.2;2018;11
20.0;297.2;25.2;2018;12
4.0;;;2019;1
;;;2019;2
7.0;;;2019;3
26.0;277.6;25.4;2019;4
15.0;87.8;25.8;2019;5
3.0;6.6;25.4;2019;6
4.0;28.2;25.1;2019;7
0.0;0.0;25.4;2019;8
5.0;24.6;26.4;2019;9
13.0;149.2;26.0;2019;10
7.0;48.4;26.3;2019;11
21.0;199.4;26.1;2019;12
25.0;362.4;25.5;2020;1
24.0;346.0;25.5;2020;2
29.0;127.0;25.4;2020;3
24.0;48.4;25.6;2020;4
14.0;82.2;26.4;2020;5
8.0;29.8;25.7;2020;6
1.0;9.6;25.4;2020;7
1.0;20.8;25.8;2020;8
0.0;0.0;26.5;2020;9
12.0;91.6;27.1;2020;10
18.0;322.0;25.8;2020;11
17.0;64.0;25.6;2020;12
22.0;149.6;25.2;2021;1
17.0;345.4;25.1;2021;2
4.0;;25.0;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
9.0;;;2021;12
23.0;390.8;;2022;1
24.0;195.8;;2022;2
22.0;453.6;;2022;3
22.0;299.8;;2022;4
12.0;52.6;;2022;5
12.0;136.4;;2022;6
1.0;0.2;;2022;7
3.0;1.0;;2022;8
2.0;8.6;;2022;9
1.0;12.6;;2022;10
11.0;290.2;;2022;11
21.0;148.8;;2022;12
17.0;110.6;;2023;1
25.0;357.2;;2023;2
24.0;360.2;;2023;3
16.0;125.8;;2023;4
13.0;191.2;;2023;5
2.0;8.4;;2023;6
3.0;7.8;;2023;7
2.0;20.4;;2023;8
4.0;14.2;;2023;9
8.0;51.4;;2023;10
9.0;54.8;27.1;2023;11
13.0;90.2;26.6;2023;12
9.0;164.8;26.4;2024;1
11.0;;25.6;2024;2
;;26.2;2024;3
;;26.2;2024;4
;;26.9;2024;5
;;26.5;2024;6
;;25.8;2024;7
;;26.4;2024;8
;;27.4;2024;9
;;27.5;2024;10
;;27.4;2024;11
12.0;91.4;26.5;2024;12
8.0;113.6;27.8;2015;1
22.0;266.2;26.9;2015;2
17.0;;;2015;3
10.0;;;2015;4
3.0;;;2015;5
5.0;;;2015;6
;;;2015;7
;;;2015;8
;;;2015;9
;;;2015;10
;;;2015;11
;;;2015;12
20.0;139.0;28.0;2016;1
28.0;326.2;27.3;2016;2
27.0;562.0;27.2;2016;3
24.0;369.8;27.7;2016;4
21.0;120.0;28.6;2016;5
15.0;73.8;27.7;2016;6
15.0;87.8;27.7;2016;7
;;28.0;2016;8
;0.0;28.1;2016;9
0.0;0.0;28.4;2016;10
1.0;1.8;28.5;2016;11
13.0;91.6;28.2;2016;12
19.0;;27.0;2017;1
24.0;;26.5;2017;2
29.0;716.0;26.0;2017;3
30.0;490.0;26.6;2017;4
22.0;159.2;27.6;2017;5
21.0;142.0;27.4;2017;6
15.0;79.2;27.1;2017;7
0.0;0.0;27.9;2017;8
;;28.1;2017;9
;0.0;28.2;2017;10
;0.0;28.2;2017;11
10.0;28.6;28.0;2017;12
26.0;244.8;26.8;2018;1
26.0;631.0;26.1;2018;2
29.0;244.0;26.8;2018;3
29.0;412.8;25.9;2018;4
29.0;438.6;26.2;2018;5
20.0;172.2;27.1;2018;6
11.0;;26.7;2018;7
1.0;;;2018;8
2.0;3.4;27.9;2018;9
0.0;0.0;28.1;2018;10
5.0;49.4;28.4;2018;11
28.0;167.0;26.6;2018;12
27.0;221.0;26.6;2019;1
20.0;;26.3;2019;2
19.0;;26.3;2019;3
24.0;;26.1;2019;4
26.0;297.6;26.7;2019;5
20.0;209.4;27.0;2019;6
15.0;197.6;27.0;2019;7
8.0;30.6;27.6;2019;8
3.0;;27.7;2019;9
;;;2019;10
;;;2019;11
7.0;;28.2;2019;12
19.0;;26.6;2020;1
5.0;;;2020;2
15.0;;26.9;2020;3
27.0;291.0;26.1;2020;4
28.0;189.0;27.0;2020;5
5.0;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
1.0;;;2021;11
12.0;67.4;27.9;2021;12
5.0;;;2022;1
5.0;;;2022;2
;;;2022;3
1.0;;25.4;2022;4
;;25.4;2022;5
;;26.1;2022;6
;;26.2;2022;7
;;26.9;2022;8
;;27.1;2022;9
;;27.4;2022;10
;;;2022;11
;;;2022;12
6.0;;;2023;1
24.0;491.2;25.0;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
13.0;;26.1;2023;6
11.0;123.4;26.4;2023;7
1.0;1.0;26.8;2023;8
0.0;0.0;27.2;2023;9
0.0;0.0;27.4;2023;10
2.0;2.0;27.6;2023;11
8.0;61.0;27.4;2023;12
25.0;230.4;26.5;2024;1
26.0;337.0;26.2;2024;2
29.0;696.0;25.7;2024;3
27.0;490.4;25.9;2024;4
26.0;280.0;26.2;2024;5
23.0;175.6;26.2;2024;6
12.0;48.0;26.5;2024;7
4.0;2.0;26.7;2024;8
;;26.8;2024;9
;;;2024;10
;;27.0;2024;11
4.0;;;2024;12
7.0;;;2016;11
20.0;209.2;25.4;2016;12
21.0;228.4;25.3;2017;1
25.0;364.4;25.1;2017;2
28.0;415.6;25.5;2017;3
19.0;221.8;25.8;2017;4
15.0;55.0;26.9;2017;5
7.0;47.4;26.3;2017;6
0.0;0.0;25.9;2017;7
9.0;47.2;28.1;2017;8
5.0;12.6;28.6;2017;9
13.0;141.4;27.5;2017;10
20.0;157.2;26.1;2017;11
25.0;298.2;25.6;2017;12
22.0;304.2;25.4;2018;1
;;;2018;2
;;;2018;3
;;;2018;4
13.0;;25.7;2018;5
2.0;0.6;25.8;2018;6
4.0;19.2;26.3;2018;7
9.0;79.2;26.8;2018;8
15.0;114.6;26.8;2018;9
22.0;188.4;26.6;2018;10
19.0;275.4;25.8;2018;11
21.0;205.6;25.5;2018;12
24.0;228.0;25.0;2019;1
20.0;159.0;25.6;2019;2
26.0;184.8;25.6;2019;3
25.0;235.4;26.2;2019;4
20.0;82.8;26.4;2019;5
5.0;40.0;25.9;2019;6
6.0;34.2;26.0;2019;7
1.0;;;2019;8
;;;2019;9
;;;2019;10
;;;2019;11
18.0;;26.0;2019;12
28.0;291.6;25.9;2020;1
21.0;201.6;25.9;2020;2
19.0;265.0;26.0;2020;3
23.0;260.0;25.9;2020;4
19.0;123.0;26.5;2020;5
5.0;11.0;26.2;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
9.0;;;2020;12
21.0;305.2;25.7;2021;1
23.0;246.8;25.3;2021;2
28.0;361.4;25.2;2021;3
18.0;300.4;25.7;2021;4
12.0;56.4;26.0;2021;5
4.0;14.6;26.3;2021;6
1.0;5.4;26.7;2021;7
5.0;42.2;27.7;2021;8
12.0;146.0;27.1;2021;9
19.0;223.8;26.9;2021;10
26.0;240.4;25.8;2021;11
27.0;387.6;25.7;2021;12
21.0;;25.3;2022;1
;;25.9;2022;2
;;25.4;2022;3
;;26.1;2022;4
;;26.2;2022;5
;;25.8;2022;6
;;26.7;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
4.0;;;2024;11
24.0;298.6;26.2;2024;12
3.0;1.0;27.6;2015;1
9.0;18.2;26.7;2015;2
30.0;277.8;25.6;2015;3
28.0;424.4;25.8;2015;4
24.0;231.2;26.6;2015;5
21.0;174.8;26.4;2015;6
22.0;169.6;26.2;2015;7
10.0;35.4;26.8;2015;8
1.0;0.4;27.4;2015;9
0.0;0.0;27.9;2015;10
0.0;0.0;28.3;2015;11
2.0;0.8;28.6;2015;12
14.0;87.8;27.5;2016;1
9.0;;;2016;2
1.0;;;2016;3
9.0;;27.8;2016;4
;;;2016;5
13.0;;26.3;2016;6
17.0;142.2;26.6;2016;7
6.0;37.2;27.1;2016;8
3.0;5.8;27.6;2016;9
0.0;0.0;28.1;2016;10
0.0;0.0;28.4;2016;11
10.0;125.6;27.8;2016;12
24.0;334.4;26.4;2017;1
25.0;444.2;26.1;2017;2
30.0;561.6;25.4;2017;3
26.0;528.4;26.0;2017;4
27.0;382.0;26.7;2017;5
24.0;290.8;26.4;2017;6
19.0;108.8;26.6;2017;7
9.0;72.4;27.2;2017;8
4.0;17.4;27.7;2017;9
4.0;2.8;28.1;2017;10
0.0;0.0;27.9;2017;11
8.0;38.0;27.9;2017;12
26.0;270.6;26.4;2018;1
22.0;442.6;25.7;2018;2
27.0;281.0;26.5;2018;3
29.0;477.4;25.4;2018;4
31.0;594.8;25.6;2018;5
23.0;181.8;26.4;2018;6
20.0;151.8;26.2;2018;7
8.0;40.2;26.7;2018;8
3.0;7.4;27.5;2018;9
3.0;11.2;28.2;2018;10
13.0;18.0;28.3;2018;11
9.0;39.4;26.2;2018;12
3.0;;;2019;1
27.0;725.0;25.7;2019;2
30.0;850.8;25.6;2019;3
28.0;588.0;25.9;2019;4
27.0;528.4;26.2;2019;5
27.0;361.8;26.3;2019;6
19.0;170.8;26.4;2019;7
12.0;99.6;26.9;2019;8
3.0;19.8;27.6;2019;9
1.0;0.6;28.1;2019;10
4.0;35.8;28.3;2019;11
9.0;38.8;28.4;2019;12
31.0;534.6;26.2;2020;1
28.0;612.0;25.9;2020;2
28.0;569.2;26.0;2020;3
20.0;235.6;25.9;2020;4
7.0;9.4;26.6;2020;5
;;26.1;2020;6
15.0;79.2;26.9;2020;7
8.0;13.8;27.5;2020;8
0.0;0.0;27.9;2020;9
11.0;290.2;28.4;2020;10
8.0;189.8;27.9;2020;11
2.0;44.2;28.1;2020;12
14.0;662.6;27.6;2021;1
13.0;205.4;26.4;2021;2
2.0;;;2021;3
;;;2021;4
2.0;;;2021;5
;;;2021;6
;;26.3;2021;7
1.0;;;2021;8
;;;2021;9
;;;2021;10
1.0;;;2021;11
20.0;785.0;28.2;2021;12
8.0;119.0;26.2;2022;1
13.0;;27.4;2022;2
9.0;;;2022;3
15.0;;25.7;2022;4
29.0;436.4;25.8;2022;5
22.0;259.4;26.1;2022;6
24.0;168.8;26.3;2022;7
16.0;41.8;27.0;2022;8
2.0;5.0;27.9;2022;9
0.0;0.0;28.4;2022;10
0.0;0.0;27.7;2022;11
;;27.7;2022;12
;;26.5;2023;1
;;25.9;2023;2
;;25.8;2023;3
;;26.1;2023;4
;;26.5;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
3.0;6.8;28.5;2023;11
11.0;41.8;28.2;2023;12
19.0;262.6;27.3;2024;1
22.0;283.6;26.8;2024;2
29.0;773.6;26.3;2024;3
28.0;478.0;26.4;2024;4
30.0;317.6;26.7;2024;5
26.0;195.6;26.5;2024;6
17.0;88.6;27.0;2024;7
6.0;43.6;27.2;2024;8
0.0;0.0;27.8;2024;9
0.0;0.0;27.9;2024;10
0.0;0.0;28.0;2024;11
7.0;21.6;28.3;2024;12
15.0;120.4;27.9;2015;1
21.0;334.6;27.0;2015;2
30.0;662.6;26.2;2015;3
26.0;523.0;26.4;2015;4
29.0;239.8;27.4;2015;5
18.0;156.4;27.7;2015;6
21.0;186.2;27.6;2015;7
10.0;;27.9;2015;8
;;;2015;9
1.0;;28.5;2015;10
2.0;7.4;28.7;2015;11
6.0;8.6;28.9;2015;12
22.0;209.2;27.8;2016;1
26.0;499.0;27.2;2016;2
30.0;655.0;27.1;2016;3
23.0;457.2;27.5;2016;4
1.0;;;2016;5
2.0;;;2016;6
19.0;109.6;27.9;2016;7
6.0;62.2;28.2;2016;8
2.0;2.2;28.4;2016;9
7.0;19.8;28.5;2016;10
1.0;0.6;28.8;2016;11
13.0;209.8;28.1;2016;12
29.0;395.8;26.6;2017;1
11.0;;;2017;2
11.0;;;2017;3
13.0;;;2017;4
15.0;;27.9;2017;5
1.0;;;2017;6
;;;2017;7
;;28.4;2017;8
;;28.5;2017;9
2.0;;28.6;2017;10
1.0;0.8;28.6;2017;11
13.0;201.4;27.9;2017;12
18.0;79.6;26.8;2018;1
20.0;218.0;25.8;2018;2
25.0;268.4;26.9;2018;3
28.0;314.6;26.2;2018;4
27.0;223.6;26.6;2018;5
22.0;49.4;27.6;2018;6
18.0;113.8;27.5;2018;7
8.0;65.8;27.7;2018;8
4.0;1.8;28.4;2018;9
1.0;4.2;28.6;2018;10
5.0;41.6;28.8;2018;11
11.0;;26.5;2018;12
21.0;153.0;26.7;2019;1
27.0;373.0;26.0;2019;2
27.0;447.2;25.7;2019;3
27.0;275.6;26.1;2019;4
24.0;135.4;27.1;2019;5
;;27.6;2019;6
14.0;35.8;27.5;2019;7
14.0;30.8;27.8;2019;8
5.0;6.6;28.1;2019;9
2.0;4.4;28.3;2019;10
6.0;52.0;28.4;2019;11
;;28.4;2019;12
20.0;220.4;26.1;2020;1
19.0;;25.8;2020;2
;;;2020;3
;;;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
24.0;;25.5;2024;3
26.0;619.4;26.1;2024;4
27.0;232.4;26.6;2024;5
20.0;184.0;26.8;2024;6
11.0;59.6;27.2;2024;7
9.0;22.4;27.2;2024;8
1.0;3.4;27.3;2024;9
0.0;0.0;27.4;2024;10
2.0;5.6;27.5;2024;11
14.0;72.4;27.2;2024;12
6.0;;;2017;10
10.0;64.6;27.3;2017;11
21.0;257.0;26.3;2017;12
25.0;320.6;25.8;2018;1
25.0;269.0;25.5;2018;2
28.0;301.0;25.9;2018;3
29.0;306.4;25.7;2018;4
30.0;298.0;26.0;2018;5
18.0;229.0;26.8;2018;6
12.0;62.6;26.6;2018;7
15.0;84.0;26.5;2018;8
22.0;78.2;26.6;2018;9
14.0;41.4;27.3;2018;10
17.0;155.6;27.2;2018;11
28.0;406.0;25.5;2018;12
31.0;318.4;25.6;2019;1
25.0;304.8;25.6;2019;2
28.0;367.0;25.8;2019;3
29.0;438.0;26.0;2019;4
27.0;204.2;26.6;2019;5
20.0;201.8;27.1;2019;6
19.0;116.8;26.8;2019;7
10.0;80.0;27.0;2019;8
12.0;38.8;27.3;2019;9
17.0;78.2;26.9;2019;10
14.0;41.4;27.3;2019;11
25.0;222.6;26.6;2019;12
31.0;340.6;25.9;2020;1
28.0;415.0;25.7;2020;2
28.0;286.6;26.1;2020;3
19.0;;26.2;2020;4
;;;2020;5
;;;2020;6
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
6.0;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
25.0;421.2;25.7;2015;1
18.0;87.6;25.3;2015;2
4.0;0.8;25.3;2015;3
4.0;28.6;25.7;2015;4
18.0;163.6;26.4;2015;5
12.0;52.8;26.7;2015;6
4.0;;;2015;7
;;;2015;8
2.0;;27.4;2015;9
9.0;9.0;28.1;2015;10
6.0;2.0;28.1;2015;11
13.0;55.8;27.8;2015;12
27.0;296.0;26.3;2016;1
22.0;209.6;26.6;2016;2
26.0;141.8;26.3;2016;3
27.0;110.8;26.6;2016;4
23.0;107.0;26.9;2016;5
11.0;34.0;27.2;2016;6
5.0;8.8;27.4;2016;7
1.0;0.2;27.8;2016;8
9.0;24.8;27.5;2016;9
11.0;31.4;27.5;2016;10
10.0;95.4;28.0;2016;11
11.0;104.2;26.4;2016;12
24.0;617.0;25.3;2017;1
27.0;503.0;25.0;2017;2
31.0;171.2;25.5;2017;3
24.0;297.4;26.0;2017;4
19.0;139.0;26.9;2017;5
9.0;57.6;27.5;2017;6
6.0;18.6;27.6;2017;7
7.0;48.4;27.4;2017;8
2.0;0.6;27.9;2017;9
4.0;3.8;27.8;2017;10
;;27.5;2017;11
18.0;372.0;26.4;2017;12
23.0;157.8;25.8;2018;1
1.0;;;2018;2
;;;2018;3
;;;2018;4
10.0;;26.1;2018;5
7.0;47.6;27.0;2018;6
6.0;19.0;27.1;2018;7
5.0;19.4;26.8;2018;8
7.0;64.8;27.0;2018;9
3.0;12.0;28.0;2018;10
16.0;173.0;27.7;2018;11
21.0;288.8;25.5;2018;12
;;;2019;1
;;;2019;2
3.0;;;2019;3
4.0;;;2019;4
;;;2019;5
;;;2019;6
4.0;;27.2;2019;7
6.0;30.6;27.2;2019;8
5.0;32.0;27.5;2019;9
;;27.4;2019;10
;;27.6;2019;11
22.0;255.8;26.8;2019;12
25.0;340.8;25.8;2020;1
28.0;358.8;25.4;2020;2
27.0;361.2;25.6;2020;3
;;25.9;2020;4
11.0;;26.6;2020;5
11.0;97.6;27.3;2020;6
4.0;11.8;27.9;2020;7
4.0;23.0;28.2;2020;8
;;28.3;2020;9
5.0;9.6;28.3;2020;10
17.0;310.4;26.4;2020;11
13.0;69.6;26.5;2020;12
26.0;372.6;25.8;2021;1
22.0;417.2;25.6;2021;2
28.0;536.8;25.1;2021;3
19.0;157.6;26.2;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
5.0;;27.3;2022;6
4.0;6.4;27.8;2022;7
10.0;41.2;27.4;2022;8
9.0;7.0;27.9;2022;9
;;28.1;2022;10
;;26.7;2022;11
;;26.2;2022;12
22.0;273.0;25.5;2023;1
26.0;363.2;25.5;2023;2
30.0;652.0;25.2;2023;3
22.0;525.0;26.0;2023;4
21.0;143.8;26.8;2023;5
8.0;37.4;27.4;2023;6
5.0;8.8;27.7;2023;7
4.0;11.0;28.2;2023;8
0.0;0.0;28.8;2023;9
17.0;8.6;28.6;2023;10
12.0;8.0;28.8;2023;11
23.0;4.6;27.4;2023;12
;;27.1;2024;1
;;25.9;2024;2
;;26.4;2024;3
18.0;;26.5;2024;4
31.0;58.4;27.5;2024;5
12.0;7.8;27.8;2024;6
8.0;14.4;28.2;2024;7
1.0;0.2;28.4;2024;8
3.0;1.8;29.3;2024;9
;;28.9;2024;10
;;28.5;2024;11
;;27.1;2024;12
;;;2015;1
7.0;;;2015;2
1.0;;;2015;3
;;;2015;4
18.0;91.4;24.1;2015;5
4.0;15.6;24.9;2015;6
6.0;24.8;25.0;2015;7
3.0;9.2;25.9;2015;8
1.0;0.2;25.5;2015;9
;;;2015;10
;;;2015;11
8.0;28.8;23.9;2015;12
28.0;512.8;22.6;2016;1
5.0;;;2016;2
;;;2016;3
4.0;;;2016;4
11.0;97.2;24.9;2016;5
4.0;28.6;24.8;2016;6
0.0;0.0;26.1;2016;7
3.0;1.8;26.1;2016;8
11.0;106.0;24.8;2016;9
12.0;114.0;24.5;2016;10
13.0;110.8;24.4;2016;11
18.0;97.6;23.3;2016;12
24.0;168.4;22.7;2017;1
21.0;;22.3;2017;2
25.0;334.8;22.9;2017;3
21.0;159.4;23.7;2017;4
15.0;130.2;24.6;2017;5
3.0;22.6;25.2;2017;6
2.0;2.2;25.2;2017;7
6.0;40.8;25.9;2017;8
2.0;;26.2;2017;9
7.0;101.4;24.8;2017;10
13.0;108.8;23.9;2017;11
17.0;280.4;23.1;2017;12
24.0;219.0;22.8;2018;1
26.0;738.0;22.0;2018;2
22.0;309.0;22.7;2018;3
22.0;339.4;23.0;2018;4
11.0;22.6;24.3;2018;5
2.0;21.4;25.2;2018;6
2.0;0.4;26.0;2018;7
4.0;38.6;25.3;2018;8
;;24.8;2018;9
13.0;53.6;24.7;2018;10
18.0;269.4;23.9;2018;11
17.0;237.8;22.9;2018;12
;;;2019;1
;;;2019;2
5.0;;;2019;3
26.0;406.2;23.4;2019;4
16.0;91.4;24.5;2019;5
4.0;54.2;25.2;2019;6
5.0;18.8;25.4;2019;7
5.0;14.6;26.1;2019;8
4.0;36.2;25.6;2019;9
12.0;97.6;24.3;2019;10
5.0;;;2019;11
;;;2019;12
;;;2020;1
;;;2020;2
;;;2020;3
;;;2020;4
;;;2020;5
;;;2020;6
